date,fund_name,amc,category,expense_ratio,nav,monthly_return
2016-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,59.8727,0.033195
2016-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,63.417,0.059197
2016-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,64.0595,0.010131
2016-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,63.397,-0.010343
2016-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,65.2443,0.029139
2016-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,64.7172,-0.008079
2016-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,66.8739,0.033324
2016-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,67.4264,0.008262
2016-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,66.9376,-0.00725
2016-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,65.8801,-0.015797
2016-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,67.9393,0.031257
2016-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,69.2692,0.019574
2017-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,68.5701,-0.010093
2017-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,67.6934,-0.012785
2017-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,69.6067,0.028264
2017-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,71.071,0.021037
2017-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,71.9897,0.012927
2017-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,73.8773,0.02622
2017-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,78.6855,0.065083
2017-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,78.9146,0.002912
2017-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,78.3875,-0.00668
2017-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,77.3906,-0.012718
2017-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,79.1424,0.022636
2017-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,81.8678,0.034437
2018-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,82.5681,0.008554
2018-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,79.6811,-0.034965
2018-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,79.7586,0.000972
2018-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,81.5747,0.02277
2018-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,86.136,0.055915
2018-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,88.9874,0.033103
2018-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,87.9167,-0.012031
2018-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,88.6689,0.008556
2018-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,90.3169,0.018585
2018-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,92.2083,0.020943
2018-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,95.895,0.039982
2018-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,98.3509,0.025611
2019-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,101.3536,0.03053
2019-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.8504,0.024634
2019-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.7101,0.008279
2019-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,107.3512,0.025223
2019-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.4492,-0.027032
2019-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.4061,-0.009987
2019-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,102.9315,-0.004589
2019-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.7855,0.008296
2019-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.9895,0.001966
2019-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.9523,0.047724
2019-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.5903,-0.003323
2019-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,111.2028,0.024058
2020-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,106.1808,-0.045161
2020-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,101.3521,-0.045476
2020-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,80.7262,-0.203507
2020-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,90.6819,0.123327
2020-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,96.8841,0.068395
2020-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,105.0022,0.083792
2020-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.054,-0.018554
2020-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,101.8824,-0.011369
2020-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.9907,0.030509
2020-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,105.7967,0.007677
2020-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.4221,-0.022445
2020-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,101.3794,-0.019751
2021-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,101.2333,-0.001441
2021-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.4463,0.031738
2021-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.2113,-0.00225
2021-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,105.4706,0.012084
2021-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.3866,-0.010277
2021-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,105.1479,0.007292
2021-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,107.4878,0.022254
2021-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.8061,0.012265
2021-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,110.4271,0.014898
2021-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,110.7032,0.002501
2021-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,112.0169,0.011867
2021-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,111.7817,-0.002099
2022-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.0988,-0.032947
2022-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,105.3088,-0.02581
2022-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,98.9992,-0.059915
2022-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,100.4844,0.015002
2022-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,103.1428,0.026456
2022-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,110.1363,0.067803
2022-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,113.769,0.032984
2022-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,114.4752,0.006207
2022-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,115.5001,0.008953
2022-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,115.7254,0.001951
2022-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,111.7252,-0.034566
2022-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.0857,-0.032575
2023-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,104.8379,-0.030048
2023-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,100.7939,-0.038574
2023-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,102.883,0.020726
2023-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,99.7774,-0.030185
2023-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,100.1758,0.003993
2023-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,107.7864,0.075972
2023-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,107.3091,-0.004428
2023-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,111.7969,0.041821
2023-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,111.0381,-0.006788
2023-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,109.8109,-0.011052
2023-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.6159,-0.010883
2023-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.0744,-0.004985
2024-01-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,111.1659,0.028605
2024-02-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,107.5353,-0.032659
2024-03-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,109.163,0.015137
2024-04-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,110.2387,0.009853
2024-05-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,110.2721,0.000304
2024-06-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,108.2146,-0.018659
2024-07-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,109.4945,0.011828
2024-08-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,109.6192,0.001138
2024-09-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,109.4859,-0.001216
2024-10-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,114.1407,0.042515
2024-11-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,120.7148,0.057596
2024-12-01,ICICI Pru Value Discovery Fund,ICICI Prudential MF,Value,1.02,119.7064,-0.008354
2015-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,30.0,0.021552
2015-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,29.349,-0.021701
2015-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,30.7207,0.04674
2015-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.3743,0.053827
2015-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,30.1388,-0.069052
2015-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,28.8899,-0.041438
2015-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,29.4369,0.018931
2015-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,29.2767,-0.00544
2015-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,30.2046,0.031696
2015-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,30.0282,-0.005843
2015-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,30.8336,0.026824
2015-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,31.5837,0.024328
2016-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,31.4352,-0.004704
2016-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.9789,0.049109
2016-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,33.5114,0.016146
2016-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.5923,-0.027424
2016-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.7568,0.005044
2016-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.3688,-0.011845
2016-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,33.2647,0.027678
2016-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,33.1275,-0.004122
2016-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.4572,-0.020235
2016-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,32.1744,-0.008714
2016-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,33.7987,0.050486
2016-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,34.2095,0.012154
2017-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,34.6128,0.011789
2017-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,34.5956,-0.000498
2017-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,35.3346,0.021363
2017-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,35.3656,0.000877
2017-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,36.1768,0.022937
2017-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,37.134,0.026458
2017-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.1196,0.080401
2017-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,38.9922,-0.0281
2017-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,39.253,0.006687
2017-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,38.8449,-0.010394
2017-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,39.7582,0.023511
2017-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,41.4001,0.041298
2018-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.6402,-0.018357
2018-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.0379,-0.01482
2018-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,39.1444,-0.022315
2018-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,39.7605,0.015739
2018-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,41.9863,0.055979
2018-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.8497,0.044383
2018-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.6573,-0.004388
2018-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.3374,0.015578
2018-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.214,-0.002783
2018-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.8846,0.015166
2018-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,46.7721,0.042053
2018-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.4388,0.014255
2019-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,48.8522,0.029793
2019-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,49.4761,0.012771
2019-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,49.6711,0.003941
2019-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,51.5849,0.03853
2019-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,50.2189,-0.02648
2019-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,49.8624,-0.0071
2019-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,49.1083,-0.015123
2019-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,49.7581,0.013233
2019-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,50.4145,0.01319
2019-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,51.859,0.028653
2019-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,50.7829,-0.02075
2019-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,52.169,0.027294
2020-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,49.2071,-0.056774
2020-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.6345,-0.072603
2020-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,36.0052,-0.21101
2020-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.5884,0.127292
2020-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.9481,0.058137
2020-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.3548,0.05604
2020-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.1032,-0.027596
2020-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.7673,-0.007617
2020-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.4831,0.039202
2020-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,46.0529,0.012528
2020-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.0882,-0.020948
2020-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.8728,-0.026955
2021-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.7279,-0.026098
2021-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.8662,0.050047
2021-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.948,0.001822
2021-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.5911,0.014307
2021-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.0922,-0.010943
2021-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.8044,0.015795
2021-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.8519,0.0447
2021-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.5034,-0.007282
2021-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.6752,0.003616
2021-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.4768,-0.00416
2021-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.0611,-0.008756
2021-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,46.2721,-0.016765
2022-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.3702,-0.041104
2022-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.4022,-0.044354
2022-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,39.1653,-0.076337
2022-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.2013,0.026451
2022-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,41.0777,0.0218
2022-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.37,0.055804
2022-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.2061,0.042337
2022-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.0332,-0.003824
2022-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.8274,-0.004572
2022-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.0391,0.004724
2022-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.2261,-0.040254
2022-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.8399,-0.008934
2023-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.8069,-0.047457
2023-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,39.802,-0.024625
2023-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,41.656,0.04658
2023-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.3379,-0.031642
2023-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,40.964,0.015521
2023-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.058,0.051117
2023-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.455,0.009222
2023-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.1419,0.038819
2023-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.3337,-0.017904
2023-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.9361,-0.008969
2023-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.8805,-0.024026
2023-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.1225,0.005643
2024-01-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,44.4496,0.030777
2024-02-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,41.7691,-0.060305
2024-03-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.21,0.010556
2024-04-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.6017,0.032971
2024-05-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.9667,0.008371
2024-06-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,41.9073,-0.046841
2024-07-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.3436,0.010412
2024-08-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,42.6061,0.0062
2024-09-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,43.4308,0.019354
2024-10-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,45.4662,0.046867
2024-11-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,48.3161,0.06268
2024-12-01,Axis Long Term Equity Fund,Axis Mutual Fund,ELSS,1.91,47.7045,-0.012657
2015-01-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,22.0,0.02545
2015-02-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.4978,-0.022829
2015-03-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,22.3047,0.037537
2015-04-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,23.2138,0.040759
2015-05-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.7184,-0.064421
2015-06-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.0759,-0.029583
2015-07-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.5809,0.023963
2015-08-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.6511,0.003251
2015-09-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.97,0.014731
2015-10-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,21.4019,-0.025859
2015-11-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,22.1733,0.036041
2015-12-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,22.8628,0.031098
2016-01-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,23.0348,0.007521
2016-02-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,23.9827,0.041151
2016-03-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,24.6872,0.029375
2016-04-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,24.3383,-0.01413
2016-05-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,25.0243,0.028183
2016-06-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,24.8398,-0.007373
2016-07-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,25.8188,0.039412
2016-08-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.1167,0.011541
2016-09-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.2434,0.004849
2016-10-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,25.5702,-0.025651
2016-11-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.6119,0.040741
2016-12-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.8288,0.008147
2017-01-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.6134,-0.008027
2017-02-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.5484,-0.002444
2017-03-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,26.9561,0.015358
2017-04-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,27.5929,0.023623
2017-05-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,28.1582,0.020487
2017-06-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,28.8605,0.024942
2017-07-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,31.1888,0.080674
2017-08-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,30.6647,-0.016805
2017-09-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,30.7128,0.001568
2017-10-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,29.8776,-0.027193
2017-11-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,30.6867,0.027081
2017-12-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,31.9901,0.042474
2018-01-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,32.4372,0.013976
2018-02-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,31.8839,-0.017055
2018-03-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,31.5743,-0.009712
2018-04-01,Mirae Asset Large Cap Fund,Mirae Asset MF,Large Cap,0.55,32.5922,0.032238
