customer_id,age,income_lpa,occupation,city_tier,education,marital_status,dependents,sip_amount,sip_tenure_months,sip_frequency,fund_category,number_of_sips,missed_payments,delayed_payments,consecutive_missed,payment_failure_rate,portfolio_return_pct,benchmark_return_pct,relative_return,nav_volatility,market_downturn_flag,app_logins_last_3m,support_calls_last_6m,portfolio_reviews_last_yr,grievances_raised,email_open_rate,last_login_days_ago,credit_score,existing_loans,loan_emi_pct_income,savings_rate_pct,churn
CUST00133,25,2.92,Salaried,2,Graduate,Single,3,3000,39,Quarterly,Debt,5,1,1,0,0.291,-10.4,14.21,-24.61,13.1,0,19,4,6,3,0.304,137,654,2,12.03,10.64,1
CUST00134,46,2.5,Retired,1,Professional,Married,1,500,59,Monthly,Equity,5,2,0,3,0.286,4.01,11.14,-7.13,18.57,0,17,1,3,2,0.316,3,600,2,9.63,26.94,0
CUST00135,56,14.7,Business,1,Others,Married,3,7500,94,Monthly,Equity,1,0,0,3,0.15,1.36,7.71,-6.35,19.35,0,28,8,2,1,0.117,28,798,4,8.35,26.36,1
CUST00136,35,9.41,Salaried,2,Others,Married,3,3000,48,Monthly,Equity,5,0,2,3,0.004,11.46,12.79,-1.33,16.23,0,2,5,9,2,0.467,147,768,3,18.07,11.94,1
CUST00137,47,6.32,Self-Employed,2,Graduate,Married,1,3000,10,Monthly,Equity,4,2,0,1,0.127,3.88,1.13,2.75,16.16,0,14,6,5,3,0.285,118,552,0,3.86,21.85,1
CUST00138,23,4.26,Salaried,2,Post-Graduate,Single,2,7500,37,Monthly,Debt,1,0,0,2,0.065,12.15,2.45,9.7,20.09,1,7,0,10,0,0.422,116,571,2,6.36,15.14,1
CUST00139,36,5.96,Salaried,3,Graduate,Married,1,2000,52,Annual,Equity,5,0,0,0,0.093,14.91,13.86,1.05,12.97,0,14,1,10,1,0.487,152,667,0,9.68,26.49,0
CUST00140,40,3.24,Self-Employed,2,Graduate,Married,1,5000,104,Monthly,Debt,2,2,1,3,0.037,21.89,2.29,19.6,12.48,0,16,3,2,3,0.738,85,577,0,34.43,7.49,1
CUST00141,64,11.53,Salaried,3,Post-Graduate,Single,0,5000,10,Monthly,Hybrid,2,2,2,3,0.09,11.69,23.57,-11.88,12.97,0,27,1,4,3,0.201,40,842,0,29.9,17.55,1
CUST00142,31,4.89,Salaried,3,Graduate,Married,3,25000,23,Monthly,Equity,5,2,1,1,0.021,14.02,11.53,2.49,21.27,1,20,3,9,1,0.635,19,764,0,10.94,21.97,0
CUST00143,33,12.37,Salaried,2,Graduate,Married,2,7500,35,Monthly,Equity,3,2,1,1,0.3,8.27,4.93,3.34,12.17,0,8,5,0,3,0.22,41,699,4,11.25,24.92,1
CUST00144,39,6.4,Business,1,Professional,Married,3,500,3,Monthly,Debt,2,0,0,1,0.168,2.94,7.92,-4.98,22.17,0,22,8,7,3,0.276,6,713,0,21.42,30.94,0
CUST00145,64,3.83,Self-Employed,2,Professional,Married,4,5000,111,Monthly,Index,2,0,2,3,0.162,14.52,11.81,2.71,16.45,0,12,4,4,3,0.785,52,587,4,11.87,15.83,0
CUST00146,58,6.29,Salaried,2,Others,Married,1,5000,15,Monthly,Index,2,2,0,3,0.036,11.11,11.02,0.09,14.66,0,0,8,5,3,0.368,79,839,1,14.33,9.62,0
CUST00147,23,2.5,Retired,2,Graduate,Married,0,1000,78,Monthly,Equity,2,1,0,0,0.103,10.31,3.96,6.35,16.36,0,27,1,9,1,0.478,100,718,1,3.67,13.78,0
CUST00148,32,7.52,Business,2,Professional,Married,1,7500,55,Monthly,Equity,2,1,0,0,0.063,9.54,12.3,-2.76,20.36,0,1,4,0,0,0.575,29,693,4,38.86,28.92,0
CUST00149,57,7.32,Salaried,2,Graduate,Married,1,2000,103,Monthly,Equity,4,2,1,2,0.161,7.78,1.64,6.14,21.68,0,28,4,7,2,0.117,159,777,2,9.48,30.27,0
CUST00150,24,11.3,Student,2,Graduate,Married,2,5000,69,Monthly,ELSS,2,2,2,2,0.343,5.16,17.93,-12.77,20.17,0,11,5,0,0,0.415,142,608,3,15.24,33.76,0
CUST00151,58,2.5,Salaried,2,Post-Graduate,Married,4,2000,107,Quarterly,Equity,4,2,2,2,0.159,9.7,7.4,2.3,35.31,1,25,9,8,3,0.469,141,828,2,21.88,16.36,1
CUST00152,34,12.65,Salaried,2,Post-Graduate,Married,4,1000,85,Monthly,Debt,2,1,0,0,0.022,3.12,8.77,-5.65,6.49,0,11,2,3,3,0.617,130,663,2,14.67,12.37,1
CUST00153,61,11.28,Salaried,3,Graduate,Married,3,2000,100,Monthly,Debt,3,1,1,0,0.016,20.09,15.76,4.33,15.99,0,1,2,6,1,0.147,72,768,0,4.1,0.25,0
CUST00154,34,13.01,Salaried,2,Professional,Married,3,2000,69,Monthly,Equity,1,0,2,0,0.071,11.92,13.96,-2.04,16.99,0,22,0,2,2,0.13,123,707,3,29.72,21.18,0
CUST00155,40,7.79,Self-Employed,3,Graduate,Single,1,25000,12,Annual,Debt,4,2,1,0,0.08,-12.37,15.81,-28.18,20.67,0,3,2,0,1,0.381,136,720,3,6.43,6.73,0
CUST00156,50,12.06,Self-Employed,2,Others,Married,1,5000,77,Monthly,Debt,2,0,1,1,0.095,19.97,15.01,4.96,15.14,0,9,2,1,2,0.169,103,649,2,7.05,8.58,0
CUST00157,27,2.5,Retired,2,Graduate,Married,4,500,48,Monthly,Equity,1,2,1,3,0.039,20.92,12.09,8.83,18.7,0,1,1,11,0,0.558,175,764,2,1.43,18.43,1
CUST00158,45,10.85,Salaried,3,Professional,Married,1,2000,16,Monthly,Equity,3,2,0,3,0.021,8.52,4.69,3.83,13.76,0,5,6,8,2,0.558,150,843,0,11.04,30.95,1
CUST00159,43,4.92,Salaried,3,Others,Married,1,15000,54,Monthly,Equity,2,1,1,2,0.111,7.03,2.54,4.49,17.45,0,11,9,1,1,0.435,68,579,4,13.66,20.52,0
CUST00160,55,2.5,Salaried,3,Post-Graduate,Single,4,5000,54,Monthly,Index,1,2,0,2,0.126,19.73,11.17,8.56,10.96,0,17,5,2,2,0.368,158,584,0,8.56,17.4,0
CUST00161,64,3.5,Salaried,3,Professional,Single,4,3000,120,Quarterly,Index,3,1,2,2,0.18,20.27,10.2,10.07,8.62,0,21,9,5,0,0.708,23,772,0,28.76,16.12,0
CUST00162,50,8.02,Retired,2,Post-Graduate,Married,3,3000,86,Monthly,Equity,1,2,1,1,0.283,-3.24,14.12,-17.36,13.53,1,11,0,9,2,0.334,8,585,3,0.67,28.54,1
CUST00163,39,4.7,Business,3,Graduate,Married,3,2000,94,Annual,Hybrid,3,1,1,0,0.035,16.39,6.96,9.43,17.61,0,7,2,4,0,0.047,25,758,0,42.34,10.62,0
CUST00164,39,9.5,Business,3,Post-Graduate,Married,3,2000,41,Monthly,Hybrid,3,1,1,1,0.036,19.43,6.04,13.39,6.52,0,2,0,9,3,0.39,25,806,1,5.25,25.06,0
CUST00165,39,2.5,Business,3,Post-Graduate,Single,2,1000,53,Quarterly,Index,1,2,0,1,0.011,5.07,10.17,-5.1,19.18,0,26,4,11,3,0.321,159,659,4,5.24,17.07,1
CUST00166,57,2.5,Salaried,3,Graduate,Divorced,3,5000,33,Monthly,Hybrid,1,2,2,1,0.016,2.92,8.78,-5.86,10.04,1,25,6,0,0,0.346,170,620,4,21.01,10.05,1
CUST00167,35,13.49,Salaried,3,Graduate,Single,0,2000,63,Quarterly,Equity,1,1,0,0,0.162,15.22,3.22,12.0,17.33,0,17,1,0,3,0.341,155,620,3,29.64,10.65,0
CUST00168,29,11.62,Salaried,2,Graduate,Married,0,3000,35,Quarterly,Index,1,1,1,3,0.028,26.25,11.05,15.2,15.91,1,8,1,0,2,0.272,124,631,0,13.56,3.82,0
CUST00169,36,3.8,Business,2,Graduate,Married,4,15000,39,Monthly,Equity,5,0,1,0,0.131,21.29,22.37,-1.08,7.22,0,22,3,9,3,0.044,27,769,0,16.95,25.37,0
CUST00170,22,7.99,Salaried,2,Others,Married,0,3000,47,Monthly,Equity,1,1,0,0,0.251,16.05,11.43,4.62,8.42,0,1,7,2,3,0.632,172,841,1,3.06,18.75,0
CUST00171,26,12.08,Salaried,2,Others,Married,3,2000,114,Monthly,Debt,1,2,0,3,0.108,9.15,16.6,-7.45,20.18,1,25,1,10,1,0.41,40,579,3,15.44,24.33,0
CUST00172,25,9.68,Self-Employed,2,Post-Graduate,Single,1,3000,3,Monthly,Index,4,1,0,0,0.059,10.43,18.98,-8.55,19.38,0,20,9,8,2,0.197,45,578,3,18.2,20.74,0
CUST00173,55,8.59,Salaried,3,Graduate,Married,3,2000,105,Annual,Debt,1,1,1,3,0.162,9.73,11.57,-1.84,10.06,0,24,5,12,2,0.271,4,560,1,5.3,40.71,1
CUST00174,53,12.38,Self-Employed,2,Graduate,Divorced,2,7500,109,Monthly,Debt,2,2,2,1,0.194,7.83,13.69,-5.86,13.24,0,6,2,11,0,0.326,70,591,2,28.98,31.11,0
CUST00175,51,5.08,Salaried,2,Graduate,Married,1,5000,32,Monthly,Equity,3,1,1,1,0.081,4.91,8.45,-3.54,16.97,0,24,8,8,3,0.274,119,767,1,22.93,25.77,1
CUST00176,41,8.12,Self-Employed,1,Graduate,Married,3,2000,27,Monthly,Hybrid,3,1,0,0,0.051,15.66,5.32,10.34,13.07,0,3,4,3,2,0.792,9,820,2,5.89,25.33,0
CUST00177,52,7.93,Salaried,1,Professional,Single,4,3000,33,Monthly,Equity,1,0,2,2,0.074,-0.83,7.28,-8.11,14.43,0,8,1,6,2,0.564,2,679,0,28.39,19.6,0
CUST00178,28,6.91,Retired,2,Post-Graduate,Married,3,3000,104,Monthly,Equity,3,2,0,2,0.162,16.76,18.36,-1.6,17.96,0,4,1,6,2,0.522,99,644,1,26.4,18.54,0
CUST00179,60,6.44,Business,2,Post-Graduate,Married,1,10000,20,Monthly,ELSS,5,1,1,1,0.207,6.05,9.06,-3.01,8.98,1,22,8,4,3,0.196,86,579,1,20.09,26.38,0
CUST00180,43,8.29,Salaried,1,Graduate,Married,4,2000,9,Monthly,Debt,2,1,1,1,0.334,13.97,10.5,3.47,13.22,1,29,0,0,0,0.671,76,595,4,28.78,12.06,0
CUST00181,62,8.14,Business,2,Others,Married,4,5000,21,Monthly,ELSS,2,2,0,2,0.056,4.05,7.1,-3.05,15.3,0,11,8,11,1,0.516,39,789,0,29.32,9.28,0
CUST00182,28,3.81,Business,2,Graduate,Married,1,15000,35,Monthly,Equity,5,1,1,2,0.025,-2.97,11.73,-14.7,16.15,1,11,4,8,3,0.692,7,551,0,39.69,10.14,0
CUST00183,43,11.21,Self-Employed,1,Graduate,Divorced,3,2000,83,Monthly,Hybrid,2,2,2,3,0.087,21.68,15.44,6.24,16.88,0,20,2,8,3,0.288,117,645,2,2.11,19.09,1
CUST00184,51,4.09,Retired,1,Graduate,Single,3,5000,67,Monthly,Equity,5,0,2,0,0.111,17.94,20.31,-2.37,15.26,0,19,6,4,1,0.559,14,743,0,8.32,24.91,0
CUST00185,43,7.13,Business,3,Graduate,Single,3,5000,60,Monthly,Equity,4,0,2,0,0.019,7.4,1.36,6.04,12.36,0,15,3,11,2,0.523,106,789,2,36.48,15.67,0
CUST00186,41,6.82,Salaried,3,Post-Graduate,Married,4,1000,20,Monthly,Equity,3,2,0,2,0.055,26.54,9.63,16.91,22.57,1,17,8,4,0,0.567,157,764,3,12.63,11.45,1
CUST00187,29,9.43,Salaried,3,Post-Graduate,Married,1,25000,92,Monthly,Equity,4,0,1,0,0.186,23.18,14.22,8.96,12.92,0,12,3,5,3,0.461,115,664,4,30.82,16.23,1
CUST00188,38,2.5,Salaried,1,Post-Graduate,Single,1,7500,119,Monthly,Index,5,2,2,3,0.361,14.67,15.08,-0.41,5.77,0,12,1,1,2,0.059,25,734,0,8.54,10.29,1
CUST00189,32,11.56,Self-Employed,2,Graduate,Married,4,3000,48,Monthly,Hybrid,4,0,1,2,0.089,-1.55,16.38,-17.93,4.72,0,23,1,5,1,0.402,42,777,4,18.37,11.75,0
CUST00190,34,5.29,Retired,1,Others,Married,0,5000,69,Quarterly,ELSS,2,2,2,3,0.111,-0.73,8.39,-9.12,13.41,0,15,9,12,1,0.474,6,749,3,11.11,16.05,0
CUST00191,51,12.88,Self-Employed,2,Professional,Married,0,2000,38,Monthly,Equity,5,2,2,3,0.21,11.45,2.54,8.91,20.54,0,23,6,8,0,0.625,56,826,0,8.96,31.23,1
CUST00192,49,6.09,Salaried,1,Professional,Married,4,2000,98,Monthly,Hybrid,4,1,1,0,0.026,18.29,18.04,0.25,18.6,0,6,1,4,3,0.131,164,656,4,14.2,20.08,0
CUST00193,48,7.8,Retired,1,Graduate,Married,4,10000,71,Monthly,Equity,4,0,1,1,0.283,23.71,13.3,10.41,17.2,0,8,2,11,1,0.319,70,754,4,24.56,17.24,0
CUST00194,37,15.66,Business,2,Others,Married,0,5000,35,Monthly,Equity,3,1,0,1,0.014,12.11,11.43,0.68,28.81,0,6,0,8,2,0.624,108,760,2,23.47,32.64,0
CUST00195,63,6.89,Salaried,2,Professional,Single,4,2000,39,Monthly,ELSS,4,1,2,2,0.023,16.65,14.52,2.13,11.93,1,26,4,6,0,0.579,22,651,4,30.04,26.8,0
CUST00196,25,12.96,Retired,2,Post-Graduate,Married,3,10000,25,Monthly,Equity,3,0,2,3,0.179,19.64,10.99,8.65,20.02,0,4,4,10,0,0.594,50,774,0,14.05,17.24,1
CUST00197,36,8.16,Salaried,2,Graduate,Married,4,3000,114,Monthly,Hybrid,3,1,1,1,0.02,-3.3,14.2,-17.5,13.42,0,8,8,1,2,0.673,140,700,3,13.16,17.58,0
CUST00198,27,9.66,Self-Employed,3,Graduate,Married,1,1000,102,Monthly,ELSS,5,2,1,0,0.025,5.41,0.81,4.6,14.42,0,17,8,10,0,0.675,149,833,0,15.44,23.51,0
CUST00199,36,8.28,Salaried,2,Professional,Single,1,1000,53,Monthly,Equity,3,2,1,0,0.248,13.48,14.63,-1.15,17.21,0,13,2,5,1,0.312,164,656,3,18.05,31.58,0
CUST00200,63,11.39,Retired,1,Graduate,Married,1,15000,29,Quarterly,Index,5,0,2,2,0.255,14.69,15.59,-0.9,20.66,0,8,0,7,2,0.197,80,562,4,20.66,22.22,0
CUST00201,37,5.26,Salaried,2,Post-Graduate,Single,3,2000,26,Monthly,Debt,1,2,1,0,0.022,1.37,12.77,-11.4,17.41,0,17,4,0,1,0.208,170,824,3,15.6,25.05,0
CUST00202,61,4.06,Salaried,1,Professional,Married,4,2000,48,Monthly,Debt,1,2,1,0,0.196,15.62,8.18,7.44,6.15,0,8,6,8,3,0.454,112,691,2,15.29,30.63,0
CUST00203,43,5.45,Self-Employed,1,Professional,Married,4,3000,12,Monthly,ELSS,2,2,0,2,0.039,16.47,10.68,5.79,14.72,0,3,7,4,3,0.822,139,670,1,8.92,18.82,0
CUST00204,52,8.4,Retired,2,Graduate,Married,1,5000,90,Monthly,Hybrid,2,1,1,1,0.381,11.85,16.17,-4.32,17.46,0,25,4,8,3,0.299,75,626,0,31.86,16.28,0
CUST00205,41,7.12,Salaried,1,Others,Married,0,3000,13,Monthly,Index,3,0,2,2,0.006,15.34,14.35,0.99,8.35,0,28,2,9,1,0.417,9,826,1,36.2,7.62,1
CUST00206,33,10.84,Salaried,1,Graduate,Married,2,15000,30,Monthly,ELSS,2,1,0,3,0.01,12.82,13.32,-0.5,15.35,0,18,2,11,0,0.649,50,559,3,10.33,18.61,1
CUST00207,54,13.22,Retired,2,Professional,Married,2,2000,49,Quarterly,Equity,2,1,2,1,0.142,13.96,14.24,-0.28,21.78,0,2,7,5,2,0.228,100,615,3,18.16,32.36,0
CUST00208,63,4.1,Business,3,Graduate,Married,0,1000,80,Monthly,Hybrid,3,1,1,3,0.057,8.24,13.86,-5.62,18.81,0,9,3,7,0,0.435,159,693,3,20.66,20.58,0
CUST00209,33,5.06,Salaried,1,Graduate,Married,4,50000,53,Monthly,Equity,3,1,1,0,0.395,4.01,8.23,-4.22,10.05,0,13,2,4,3,0.808,60,669,2,4.13,21.07,0
CUST00210,55,2.5,Salaried,2,Graduate,Married,0,2000,115,Monthly,Equity,3,1,0,1,0.053,8.36,10.8,-2.44,15.09,1,30,1,5,3,0.156,134,617,0,4.98,22.17,0
CUST00211,33,16.12,Salaried,3,Professional,Married,2,15000,46,Monthly,Equity,3,1,1,0,0.012,12.67,16.45,-3.78,23.36,0,11,8,2,1,0.521,169,696,2,22.74,22.16,1
CUST00212,52,9.22,Self-Employed,1,Post-Graduate,Single,1,10000,66,Monthly,Equity,5,1,0,2,0.109,-6.88,11.22,-18.1,15.55,0,25,5,5,0,0.041,82,843,2,14.66,7.14,0
CUST00213,55,9.92,Self-Employed,3,Graduate,Single,3,7500,59,Monthly,Debt,2,2,2,0,0.313,0.78,5.46,-4.68,12.61,0,17,8,2,2,0.357,175,636,3,18.92,27.12,0
CUST00214,41,2.64,Business,1,Graduate,Married,3,1000,34,Monthly,Equity,5,2,2,1,0.087,3.97,7.03,-3.06,16.23,0,7,4,9,2,0.583,19,723,2,15.72,36.39,0
CUST00215,53,8.0,Salaried,3,Post-Graduate,Divorced,4,500,74,Monthly,Equity,4,1,1,0,0.217,-2.01,6.96,-8.97,19.63,0,5,4,2,1,0.26,145,674,1,10.69,27.5,1
CUST00216,33,10.04,Business,1,Graduate,Married,0,1000,113,Monthly,Index,3,2,2,0,0.004,9.68,5.12,4.56,8.63,0,25,4,4,3,0.351,163,771,4,24.46,22.47,0
CUST00217,25,6.99,Salaried,1,Graduate,Single,1,3000,25,Monthly,Index,4,0,1,3,0.126,-8.9,6.44,-15.34,13.62,0,18,7,12,1,0.383,104,597,4,10.35,8.32,0
CUST00218,26,12.3,Retired,3,Professional,Divorced,1,7500,111,Monthly,Debt,2,1,1,3,0.035,13.2,20.21,-7.01,15.69,0,30,0,5,2,0.422,94,660,1,23.07,10.05,1
CUST00219,41,17.25,Salaried,2,Graduate,Married,4,2000,100,Quarterly,Index,4,0,2,2,0.071,7.26,10.27,-3.01,20.84,1,12,5,4,1,0.422,34,616,1,13.55,17.36,0
CUST00220,60,4.21,Salaried,1,Graduate,Married,1,500,76,Monthly,Debt,4,1,1,3,0.143,11.54,19.07,-7.53,14.99,0,26,2,3,2,0.43,70,634,1,16.49,30.06,1
CUST00221,27,3.91,Salaried,3,Graduate,Single,2,1000,89,Quarterly,Debt,4,0,0,0,0.06,19.09,16.39,2.7,18.1,0,2,3,11,2,0.323,20,639,2,15.5,28.59,0
CUST00222,41,4.49,Salaried,3,Post-Graduate,Married,3,3000,91,Annual,Equity,4,0,0,3,0.234,16.27,5.18,11.09,9.81,0,5,8,4,0,0.68,103,847,2,6.99,13.48,1
CUST00223,52,14.42,Salaried,2,Post-Graduate,Married,4,500,43,Monthly,Equity,1,1,1,2,0.489,0.27,8.82,-8.55,15.39,0,29,7,4,3,0.512,95,579,4,12.38,24.49,0
CUST00224,30,12.17,Self-Employed,1,Graduate,Single,1,7500,91,Quarterly,Equity,1,2,2,0,0.426,2.56,6.57,-4.01,21.67,0,13,8,8,0,0.599,10,725,2,11.18,23.44,0
CUST00225,53,7.46,Retired,1,Post-Graduate,Married,3,2000,54,Quarterly,Debt,1,1,0,3,0.105,3.35,14.02,-10.67,10.81,1,19,8,2,1,0.276,75,606,3,7.08,5.01,1
CUST00226,35,8.15,Self-Employed,3,Graduate,Married,4,3000,55,Monthly,Debt,4,2,0,0,0.092,31.91,11.53,20.38,20.59,0,17,6,12,3,0.518,118,567,3,1.85,17.5,0
CUST00227,56,4.73,Self-Employed,1,Graduate,Married,1,7500,111,Quarterly,Debt,3,1,0,1,0.223,-4.0,3.38,-7.38,19.84,0,30,6,10,2,0.369,16,723,2,25.77,14.93,0
CUST00228,46,11.56,Salaried,2,Graduate,Single,4,5000,34,Monthly,Equity,5,1,0,1,0.12,7.51,9.55,-2.04,18.43,1,19,7,1,0,0.483,6,710,3,17.27,34.33,0
CUST00229,45,6.48,Business,1,Graduate,Married,1,10000,12,Monthly,Hybrid,2,0,2,0,0.015,18.82,11.36,7.46,26.33,0,25,6,12,2,0.348,36,647,2,1.2,11.65,0
CUST00230,29,6.96,Salaried,1,Post-Graduate,Single,1,10000,10,Monthly,Index,1,0,1,2,0.044,9.32,12.46,-3.14,10.38,0,15,8,4,0,0.189,136,789,4,6.36,22.47,0
CUST00231,41,10.44,Salaried,2,Graduate,Married,3,1000,51,Annual,Hybrid,4,1,2,2,0.191,7.78,5.66,2.12,14.46,0,23,1,6,0,0.612,24,747,3,21.72,17.73,0
CUST00232,58,7.25,Salaried,2,Others,Single,1,500,8,Monthly,Equity,3,1,2,3,0.177,21.22,8.23,12.99,17.0,1,7,7,0,0,0.537,143,566,2,27.81,26.48,0
CUST00233,22,7.06,Salaried,1,Others,Married,2,10000,112,Monthly,Equity,1,0,2,3,0.091,-4.11,11.46,-15.57,9.27,0,13,8,6,0,0.334,14,833,3,35.13,24.58,0
CUST00234,54,8.04,Self-Employed,1,Graduate,Married,3,5000,9,Monthly,ELSS,1,1,2,3,0.06,14.07,11.67,2.4,13.11,0,24,9,4,1,0.384,76,846,2,24.38,7.08,0
CUST00235,43,11.18,Salaried,1,Post-Graduate,Married,1,15000,96,Monthly,Equity,4,0,2,1,0.318,3.98,6.14,-2.16,15.93,1,23,7,4,3,0.461,50,645,3,4.87,19.9,1
CUST00236,52,14.59,Salaried,1,Post-Graduate,Married,1,1000,31,Quarterly,Equity,2,0,2,3,0.128,11.76,10.47,1.29,19.71,0,7,9,1,3,0.27,95,754,3,18.9,2.88,1
CUST00237,50,10.34,Business,1,Graduate,Married,3,25000,89,Monthly,Equity,3,1,2,3,0.172,18.87,8.9,9.97,12.49,0,23,0,2,0,0.154,59,689,2,12.23,17.71,0
CUST00238,40,11.21,Salaried,3,Graduate,Single,4,25000,16,Monthly,Debt,1,1,0,3,0.244,5.26,14.87,-9.61,10.92,0,6,2,6,1,0.126,46,751,4,11.21,38.22,1
CUST00239,35,7.2,Self-Employed,1,Others,Married,0,2000,114,Monthly,Equity,5,1,0,0,0.044,9.03,9.54,-0.51,11.06,0,24,6,0,3,0.815,69,701,0,25.0,26.5,0
CUST00240,48,5.17,Salaried,2,Graduate,Single,4,1000,8,Monthly,Equity,5,1,2,2,0.273,18.46,13.71,4.75,16.93,0,16,0,12,1,0.24,30,600,2,11.87,21.67,0
CUST00241,28,10.62,Retired,2,Post-Graduate,Single,0,2000,45,Monthly,Equity,3,1,1,3,0.325,-2.81,15.12,-17.93,25.31,1,21,0,12,0,0.546,160,689,1,9.15,12.64,1
CUST00242,47,8.68,Business,3,Post-Graduate,Single,3,3000,71,Monthly,Debt,4,0,0,2,0.123,15.94,14.2,1.74,11.24,0,30,0,1,0,0.251,56,830,2,15.35,34.12,0
CUST00243,26,2.5,Salaried,2,Graduate,Single,2,2000,77,Monthly,Hybrid,1,1,1,2,0.206,5.39,15.38,-9.99,11.92,0,27,8,10,1,0.788,73,848,0,12.71,15.48,1
CUST00244,49,6.69,Retired,3,Post-Graduate,Married,0,1000,43,Monthly,Index,5,1,2,0,0.006,17.51,9.79,7.72,14.1,0,29,1,2,1,0.364,121,609,2,14.34,37.98,0
CUST00245,49,7.67,Salaried,1,Others,Single,3,10000,8,Monthly,Equity,5,2,2,2,0.169,8.51,4.94,3.57,19.77,0,17,8,4,1,0.428,153,610,3,10.21,16.55,0
CUST00246,25,5.96,Salaried,1,Graduate,Single,0,2000,120,Monthly,Hybrid,5,1,1,1,0.045,5.74,4.98,0.76,9.82,0,1,9,4,2,0.653,149,553,1,9.4,3.56,0
CUST00247,54,13.93,Self-Employed,1,Graduate,Married,1,10000,105,Quarterly,Equity,2,1,2,3,0.132,11.3,13.43,-2.13,22.83,0,21,5,0,2,0.257,147,583,4,24.56,21.71,1
CUST00248,39,9.92,Business,1,Graduate,Single,2,2000,81,Monthly,Debt,3,2,1,2,0.019,19.58,20.94,-1.36,26.71,0,19,2,11,0,0.432,38,717,2,14.19,17.56,0
CUST00249,55,13.49,Salaried,3,Professional,Single,3,10000,42,Monthly,Equity,3,2,1,0,0.009,6.51,7.75,-1.24,18.77,1,26,7,6,1,0.313,3,798,3,7.03,37.13,0
CUST00250,23,9.05,Salaried,2,Post-Graduate,Single,1,2000,113,Quarterly,Debt,3,0,2,3,0.005,5.99,17.88,-11.89,10.61,0,20,9,2,0,0.454,72,673,3,16.59,11.52,1
CUST00251,29,8.33,Salaried,3,Post-Graduate,Married,0,1000,23,Monthly,Debt,2,0,1,1,0.049,19.44,4.08,15.36,16.58,0,27,0,6,3,0.511,36,616,1,5.36,10.47,0
CUST00252,43,4.25,Self-Employed,3,Professional,Married,3,7500,10,Monthly,Index,4,2,0,1,0.11,9.16,11.47,-2.31,18.04,0,30,9,11,3,0.183,22,805,2,6.84,12.35,0
CUST00253,30,8.05,Retired,3,Others,Single,0,2000,96,Monthly,Equity,2,1,1,3,0.165,7.16,3.25,3.91,5.04,0,12,5,8,3,0.551,80,587,0,35.04,23.21,0
CUST00254,36,8.05,Salaried,2,Graduate,Divorced,2,2000,33,Monthly,Hybrid,2,0,0,1,0.128,7.56,7.39,0.17,29.02,1,15,7,1,3,0.49,78,827,0,11.74,12.75,0
CUST00255,50,2.53,Student,3,Professional,Married,3,3000,91,Monthly,Hybrid,2,0,0,1,0.127,17.53,5.45,12.08,20.48,0,3,8,0,1,0.23,64,846,3,21.85,15.71,1
CUST00256,28,5.84,Salaried,2,Graduate,Married,3,5000,95,Quarterly,Debt,1,1,0,2,0.068,16.29,16.29,0.0,22.83,0,11,5,8,1,0.358,49,741,0,18.14,30.13,0
CUST00257,51,6.71,Business,1,Graduate,Married,0,5000,18,Monthly,Hybrid,1,1,0,1,0.312,2.39,20.37,-17.98,22.67,0,7,5,1,1,0.273,85,705,4,16.2,16.64,1
CUST00258,26,9.65,Retired,2,Graduate,Single,3,1000,75,Monthly,Equity,5,2,2,3,0.023,5.48,2.23,3.25,14.79,0,28,8,12,1,0.206,75,830,3,11.45,8.23,1
CUST00259,29,9.85,Self-Employed,3,Graduate,Married,0,20000,56,Monthly,Debt,3,1,1,2,0.088,17.18,6.62,10.56,15.26,0,11,3,0,1,0.415,97,709,2,33.61,20.64,0
CUST00260,47,5.67,Salaried,3,Professional,Divorced,0,1000,45,Quarterly,Equity,4,2,0,2,0.23,13.95,22.46,-8.51,12.97,0,2,8,12,1,0.326,46,825,4,23.01,30.79,1
CUST00261,56,9.88,Salaried,2,Post-Graduate,Married,1,10000,58,Quarterly,Hybrid,1,0,2,3,0.042,-10.11,19.82,-29.93,11.61,0,7,1,0,2,0.751,71,831,3,16.35,19.07,0
CUST00262,29,7.27,Salaried,3,Post-Graduate,Married,3,5000,102,Monthly,Equity,5,2,0,2,0.248,11.77,13.77,-2.0,20.96,0,4,0,6,2,0.63,178,845,1,20.42,14.67,1
CUST00263,34,2.5,Self-Employed,2,Graduate,Married,1,2000,18,Quarterly,Index,3,0,1,0,0.07,8.75,9.47,-0.72,12.24,0,25,4,1,3,0.566,162,767,1,17.9,15.15,0
CUST00264,61,6.06,Student,2,Graduate,Married,4,5000,62,Monthly,Equity,4,0,1,2,0.075,18.46,6.14,12.32,15.74,1,25,2,2,3,0.829,99,573,3,8.2,28.75,1
CUST00265,64,12.32,Salaried,2,Others,Married,0,3000,88,Monthly,Index,1,0,2,0,0.056,22.74,8.69,14.05,17.74,0,9,7,7,0,0.518,126,738,1,1.98,30.3,0
CUST00266,46,2.5,Salaried,1,Professional,Single,2,5000,111,Monthly,Equity,2,0,1,0,0.19,7.06,7.6,-0.54,20.23,0,9,9,1,3,0.315,1,721,0,40.52,13.89,1
